match,mis-match,rep.match,N_s,Q_gap_count,Q_gap_bases,T_gap_count,T_gap_bases,strand,Q_name_prefix,Q_name_suffix,Q_size,Q_start,Q_end,GeneID,TranscriptID,ExonNum,T_size,T_start,T_end,block_count,blockSizes,qStarts,tStarts,Probability_Functional,Essential_Status
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11249_2,30,0,30,ENSG00000228748.2,ENST00000434097.2,exon1,463,218,248,1,"30,","0,","218,",0.104,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_11370_1,30,0,30,ENSG00000230091.6,ENST00000412298.5,exon1,143,94,124,1,"30,","0,","94,",0.216,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11376_2,30,0,30,ENSG00000237523.2,ENST00000660450.1,exon1,859,692,722,1,"30,","0,","692,",0.416,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11395_1,30,0,30,ENSG00000226659.2,ENST00000417559.2,exon1,446,212,242,1,"30,","0,","212,",0.16,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11395_2,30,0,30,ENSG00000226659.2,ENST00000417559.2,exon1,446,176,206,1,"30,","0,","176,",0.16,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_1150_2,30,0,30,ENSG00000261326.5,ENST00000647667.1,exon1,1435,526,556,1,"30,","0,","526,",0.568,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_1157_1,30,0,30,ENSG00000271420.1,ENST00000605350.1,exon1,649,119,149,1,"30,","0,","119,",0.064,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_1157_2,30,0,30,ENSG00000271420.1,ENST00000605350.1,exon1,649,454,484,1,"30,","0,","454,",0.064,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11584_1,30,0,30,ENSG00000225913.2,ENST00000438082.1,exon1,323,62,92,1,"30,","0,","62,",0.064,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11584_3,30,0,30,ENSG00000225913.2,ENST00000438082.1,exon1,323,27,57,1,"30,","0,","27,",0.064,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11686_1,30,0,30,ENSG00000273124.1,ENST00000607979.1,exon1,233,85,115,1,"30,","0,","85,",0.072,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11686_2,30,0,30,ENSG00000273124.1,ENST00000607979.1,exon1,233,53,83,1,"30,","0,","53,",0.072,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11686_3,30,0,30,ENSG00000273124.1,ENST00000607979.1,exon1,233,17,47,1,"30,","0,","17,",0.072,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11704_3,30,0,30,ENSG00000289228.2,ENST00000688440.1,exon1,198,163,193,1,"30,","0,","163,",0.368,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11724_1,30,0,30,ENSG00000228701.3,ENST00000668345.2,exon1,496,462,492,1,"30,","0,","462,",0.648,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11724_3,30,0,30,ENSG00000228701.3,ENST00000668345.2,exon1,496,192,222,1,"30,","0,","192,",0.648,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_11741_2,30,0,30,ENSG00000286795.1,ENST00000656662.1,exon1,737,610,640,1,"30,","0,","610,",0.024,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11743_4,30,0,30,ENSG00000286795.1,ENST00000656662.1,exon1,737,129,159,1,"30,","0,","129,",0.024,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11794_3,30,0,30,ENSG00000268894.7,ENST00000425267.8,exon1,206,22,52,1,"30,","0,","22,",0.568,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11795_2,30,0,30,ENSG00000273450.1,ENST00000609123.1,exon1,420,249,279,1,"30,","0,","249,",0.16,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11873_2,30,0,30,ENSG00000225850.4,ENST00000445808.4,exon1,397,120,150,1,"30,","0,","120,",0.04,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11887_2,30,0,30,ENSG00000227356.2,ENST00000427379.2,exon1,132,49,79,1,"30,","0,","49,",0.168,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11914_4,30,0,30,ENSG00000224934.6,ENST00000693242.1,exon1,666,361,391,1,"30,","0,","361,",0.848,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11919_1,30,0,30,ENSG00000228778.2,ENST00000452494.2,exon1,256,84,114,1,"30,","0,","84,",0.048,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11961_1,30,0,30,ENSG00000289301.2,ENST00000693438.2,exon1,683,531,561,1,"30,","0,","531,",0.24,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11961_2,30,0,30,ENSG00000289301.2,ENST00000693438.2,exon1,683,286,316,1,"30,","0,","286,",0.24,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12001_1,30,0,30,ENSG00000273162.1,ENST00000609242.1,exon1,976,619,649,1,"30,","0,","619,",0.68,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12044_1,30,0,30,ENSG00000286489.1,ENST00000663752.1,exon1,788,505,535,1,"30,","0,","505,",0.032,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12044_2,30,0,30,ENSG00000286489.1,ENST00000663752.1,exon1,788,235,265,1,"30,","0,","235,",0.032,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_12045_1,30,0,30,ENSG00000224817.2,ENST00000670664.1,exon1,284,151,181,1,"30,","0,","151,",0.08,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12053_2,30,0,30,ENSG00000226009.3,ENST00000412353.3,exon1,475,359,389,1,"30,","0,","359,",0.752,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12104_1,30,0,30,ENSG00000234699.1,ENST00000411906.1,exon1,390,93,123,1,"30,","0,","93,",0.12,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12104_2,30,0,30,ENSG00000234699.1,ENST00000411906.1,exon1,390,344,374,1,"30,","0,","344,",0.12,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12111_2,30,0,30,ENSG00000273108.1,ENST00000609691.1,exon1,1431,835,865,1,"30,","0,","835,",0.368,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12111_3,30,0,30,ENSG00000273108.1,ENST00000609691.1,exon1,1431,1231,1261,1,"30,","0,","1231,",0.368,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12136_1,30,0,30,ENSG00000228261.1,ENST00000434792.1,exon1,201,152,182,1,"30,","0,","152,",0.984,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_1223_2,30,0,30,ENSG00000288982.1,ENST00000685637.1,exon1,377,279,309,1,"30,","0,","279,",0.024,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12312_2,30,0,30,ENSG00000232470.1,ENST00000416249.1,exon1,98,20,50,1,"30,","0,","20,",0.168,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12448_1,30,0,30,ENSG00000275024.1,ENST00000622689.1,exon1,533,190,220,1,"30,","0,","190,",0.008,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12448_2,30,0,30,ENSG00000275024.1,ENST00000622689.1,exon1,533,147,177,1,"30,","0,","147,",0.008,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12530_2,30,0,30,ENSG00000288172.1,ENST00000672708.1,exon1,138,49,79,1,"30,","0,","49,",0.168,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12562_3,30,0,30,ENSG00000231104.8,ENST00000451610.6,exon1,162,4,34,1,"30,","0,","4,",0.76,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12607_1,30,0,30,ENSG00000289126.2,ENST00000687829.2,exon1,724,115,145,1,"30,","0,","115,",0.648,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12607_2,30,0,30,ENSG00000289126.2,ENST00000687829.2,exon1,724,593,623,1,"30,","0,","593,",0.648,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12607_3,30,0,30,ENSG00000289126.2,ENST00000687829.2,exon1,724,514,544,1,"30,","0,","514,",0.648,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12641_2,30,0,30,ENSG00000293336.1,ENST00000636592.1,exon1,613,526,556,1,"30,","0,","526,",0.512,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12673_1,30,0,30,ENSG00000227307.1,ENST00000414774.1,exon1,893,861,891,1,"30,","0,","861,",0.072,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12673_2,30,0,30,ENSG00000227307.1,ENST00000414774.1,exon1,893,709,739,1,"30,","0,","709,",0.072,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12673_3,30,0,30,ENSG00000227307.1,ENST00000414774.1,exon1,893,436,466,1,"30,","0,","436,",0.072,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12706_1,30,0,30,ENSG00000223432.1,ENST00000434988.1,exon1,240,180,210,1,"30,","0,","180,",0.168,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12706_3,30,0,30,ENSG00000223432.1,ENST00000434988.1,exon1,240,74,104,1,"30,","0,","74,",0.168,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12719_2,30,0,30,ENSG00000276742.1,ENST00000618971.1,exon1,316,65,95,1,"30,","0,","65,",0.064,NOT ESSENTIAL
23,0,0,0,0,0,0,0,-,human_lncrna,fused_12726_4,30,7,30,ENSG00000261090.2,ENST00000669554.1,exon1,1402,1264,1287,1,"23,","0,","1264,",0.0,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12813_1,30,0,30,ENSG00000231138.1,ENST00000446888.1,exon1,443,383,413,1,"30,","0,","383,",0.36,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12813_2,30,0,30,ENSG00000231138.1,ENST00000446888.1,exon1,443,187,217,1,"30,","0,","187,",0.36,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12813_3,30,0,30,ENSG00000231138.1,ENST00000446888.1,exon1,443,141,171,1,"30,","0,","141,",0.36,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12861_1,30,0,30,ENSG00000282787.1,ENST00000631930.1,exon1,592,446,476,1,"30,","0,","446,",0.008,ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12861_2,30,0,30,ENSG00000282787.1,ENST00000631930.1,exon1,592,385,415,1,"30,","0,","385,",0.008,ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12949_2,30,0,30,ENSG00000232259.1,ENST00000420845.1,exon1,441,140,170,1,"30,","0,","140,",0.44,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12949_3,30,0,30,ENSG00000232259.1,ENST00000420845.1,exon1,441,231,261,1,"30,","0,","231,",0.44,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_1299_2,30,0,30,ENSG00000236528.3,ENST00000690263.1,exon1,591,139,169,1,"30,","0,","139,",0.552,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13040_1,30,0,30,ENSG00000275005.1,ENST00000614150.1,exon1,567,4,34,1,"30,","0,","4,",0.72,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13060_3,30,0,30,ENSG00000236303.4,ENST00000647943.1,exon1,541,296,326,1,"30,","0,","296,",0.08,NOT ESSENTIAL
16,0,0,0,0,0,0,0,+,human_lncrna,fused_1312_3,30,6,22,ENSG00000289136.1,ENST00000691818.1,exon1,1161,749,765,1,"16,","6,","749,",0.68,NOT ESSENTIAL
16,0,0,0,0,0,0,0,+,human_lncrna,fused_1312_3,30,6,22,ENSG00000261634.4,ENST00000570122.1,exon1,747,167,183,1,"16,","6,","167,",0.016,NOT ESSENTIAL
15,0,0,0,0,0,0,0,+,human_lncrna,fused_1312_3,30,6,21,ENSG00000246528.4,ENST00000528800.4,exon1,106,28,43,1,"15,","6,","28,",0.584,NOT ESSENTIAL
16,0,0,0,0,0,0,0,-,human_lncrna,fused_1312_3,30,8,24,ENSG00000260792.1,ENST00000564585.1,exon1,825,58,74,1,"16,","6,","58,",0.112,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13141_2,30,0,30,ENSG00000189275.6,ENST00000684956.2,exon1,223,71,101,1,"30,","0,","71,",0.024,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13155_1,30,0,30,ENSG00000277959.1,ENST00000614406.1,exon1,331,3,33,1,"30,","0,","3,",0.96,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13156_1,30,0,30,ENSG00000273521.1,ENST00000617191.1,exon1,1097,879,909,1,"30,","0,","879,",0.848,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13156_2,30,0,30,ENSG00000273521.1,ENST00000617191.1,exon1,1097,85,115,1,"30,","0,","85,",0.848,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13179_5,30,0,30,ENSG00000234311.1,ENST00000450206.1,exon1,958,330,360,1,"30,","0,","330,",0.12,NOT ESSENTIAL
23,0,0,0,0,0,0,0,+,human_lncrna,fused_13286_1,30,7,30,ENSG00000255026.1,ENST00000533924.1,exon1,278,0,23,1,"23,","7,","0,",0.712,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_13286_2,30,0,30,ENSG00000255026.1,ENST00000533924.1,exon1,278,104,134,1,"30,","0,","104,",0.712,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13292_1,30,0,30,ENSG00000270972.1,ENST00000605240.1,exon1,496,404,434,1,"30,","0,","404,",0.144,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_1329_1,30,0,30,ENSG00000225891.2,ENST00000423060.1,exon1,234,137,167,1,"30,","0,","137,",0.688,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_1329_3,30,0,30,ENSG00000225891.2,ENST00000423060.1,exon1,234,187,217,1,"30,","0,","187,",0.688,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13310_1,30,0,30,ENSG00000255237.1,ENST00000525893.1,exon1,551,355,385,1,"30,","0,","355,",0.248,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13310_2,30,0,30,ENSG00000255237.1,ENST00000525893.1,exon1,551,252,282,1,"30,","0,","252,",0.248,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13310_3,30,0,30,ENSG00000255237.1,ENST00000525893.1,exon1,551,314,344,1,"30,","0,","314,",0.248,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13315_4,30,0,30,ENSG00000289997.1,ENST00000702393.1,exon1,116,86,116,1,"30,","0,","86,",0.272,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13354_1,30,0,30,ENSG00000255153.1,ENST00000530897.1,exon1,938,901,931,1,"30,","0,","901,",0.64,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13387_1,30,0,30,ENSG00000227306.1,ENST00000436539.1,exon1,553,326,356,1,"30,","0,","326,",0.144,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13387_2,30,0,30,ENSG00000227306.1,ENST00000436539.1,exon1,553,361,391,1,"30,","0,","361,",0.144,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13452_1,30,0,30,ENSG00000183562.3,ENST00000332881.3,exon1,1481,801,831,1,"30,","0,","801,",0.76,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13486_1,30,0,30,ENSG00000287312.1,ENST00000656923.1,exon1,721,324,354,1,"30,","0,","324,",0.328,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13486_2,30,0,30,ENSG00000287312.1,ENST00000656923.1,exon1,721,31,61,1,"30,","0,","31,",0.328,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13486_3,30,0,30,ENSG00000287312.1,ENST00000656923.1,exon1,721,591,621,1,"30,","0,","591,",0.328,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13538_1,30,0,30,ENSG00000267940.1,ENST00000600308.1,exon1,1352,934,964,1,"30,","0,","934,",0.16,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13538_2,30,0,30,ENSG00000267940.1,ENST00000600308.1,exon1,1352,198,228,1,"30,","0,","198,",0.16,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13545_5,30,0,30,ENSG00000282556.5,ENST00000688795.1,exon1,107,22,52,1,"30,","0,","22,",0.08,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13586_3,30,0,30,ENSG00000251364.9,ENST00000530201.2,exon1,1349,413,443,1,"30,","0,","413,",0.584,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_13593_2,30,0,30,ENSG00000276668.1,ENST00000611809.1,exon1,426,227,257,1,"30,","0,","227,",0.384,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13649_2,30,0,30,ENSG00000254397.1,ENST00000531111.1,exon1,347,113,143,1,"30,","0,","113,",0.712,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13708_1,30,0,30,ENSG00000255462.1,ENST00000527726.1,exon1,113,83,113,1,"30,","0,","83,",0.864,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13712_1,30,0,30,ENSG00000286959.1,ENST00000662809.1,exon1,1481,1363,1393,1,"30,","0,","1363,",0.016,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_13718_4,30,0,30,ENSG00000286959.1,ENST00000662809.1,exon1,1481,736,766,1,"30,","0,","736,",0.016,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13728_1,30,0,30,ENSG00000255400.1,ENST00000527997.1,exon1,229,164,194,1,"30,","0,","164,",0.432,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13738_1,30,0,30,ENSG00000254847.1,ENST00000526112.1,exon1,461,258,288,1,"30,","0,","258,",0.072,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13738_2,30,0,30,ENSG00000254847.1,ENST00000526112.1,exon1,461,362,392,1,"30,","0,","362,",0.072,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13778_2,30,0,30,ENSG00000254438.1,ENST00000532065.1,exon1,171,51,81,1,"30,","0,","51,",0.104,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13818_3,30,0,30,ENSG00000254645.2,ENST00000663676.1,exon1,183,141,171,1,"30,","0,","141,",0.04,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13844_1,30,0,30,ENSG00000290957.1,ENST00000530490.3,exon1,961,366,396,1,"30,","0,","366,",0.192,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13866_1,30,0,30,ENSG00000254586.2,ENST00000524885.2,exon1,587,182,212,1,"30,","0,","182,",0.16,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13866_2,30,0,30,ENSG00000254586.2,ENST00000524885.2,exon1,587,10,40,1,"30,","0,","10,",0.16,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_13867_2,30,0,30,ENSG00000254586.2,ENST00000524885.2,exon1,587,63,93,1,"30,","0,","63,",0.16,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13904_1,30,0,30,ENSG00000254966.1,ENST00000527285.1,exon1,115,70,100,1,"30,","0,","70,",0.08,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13904_3,30,0,30,ENSG00000254966.1,ENST00000527285.1,exon1,115,21,51,1,"30,","0,","21,",0.08,NOT ESSENTIAL
