match,mis-match,rep.match,N_s,Q_gap_count,Q_gap_bases,T_gap_count,T_gap_bases,strand,Q_name_prefix,Q_name_suffix,Q_size,Q_start,Q_end,GeneID,TranscriptID,ExonNum,T_size,T_start,T_end,block_count,blockSizes,qStarts,tStarts,Probability_Functional,Essential_Status
30,0,0,0,0,0,0,0,+,human_lncrna,fused_1102_1,30,0,30,ENSG00000228397.3,ENST00000655353.1,exon1,432,301,331,1,"30,","0,","301,",0.48,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_1102_2,30,0,30,ENSG00000228397.3,ENST00000655353.1,exon1,432,49,79,1,"30,","0,","49,",0.48,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_1103_2,30,0,30,ENSG00000218510.9,ENST00000635675.2,exon1,378,229,259,1,"30,","0,","229,",0.192,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_11054_1,30,0,30,ENSG00000289592.2,ENST00000689427.2,exon1,672,421,451,1,"30,","0,","421,",0.56,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_11054_3,30,0,30,ENSG00000289592.2,ENST00000689427.2,exon1,672,216,246,1,"30,","0,","216,",0.56,NOT ESSENTIAL
23,0,0,0,0,0,0,0,-,human_lncrna,fused_1106_2,30,0,23,ENSG00000218510.9,ENST00000635675.2,exon1,378,0,23,1,"23,","7,","0,",0.192,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_1106_3,30,0,30,ENSG00000218510.9,ENST00000635675.2,exon1,378,77,107,1,"30,","0,","77,",0.192,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_11102_2,30,0,30,ENSG00000272630.1,ENST00000608005.1,exon1,1213,997,1027,1,"30,","0,","997,",0.016,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11103_2,30,0,30,ENSG00000272630.1,ENST00000608005.1,exon1,1213,561,591,1,"30,","0,","561,",0.016,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11105_1,30,0,30,ENSG00000288559.1,ENST00000512551.1,exon1,459,5,35,1,"30,","0,","5,",0.664,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11115_1,30,0,30,ENSG00000221817.12,ENST00000422977.2,exon1,764,235,265,1,"30,","0,","235,",0.44,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11115_2,30,0,30,ENSG00000221817.12,ENST00000422977.2,exon1,764,709,739,1,"30,","0,","709,",0.44,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11120_3,30,0,30,ENSG00000272791.1,ENST00000609434.1,exon1,934,873,903,1,"30,","0,","873,",0.024,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11126_2,30,0,30,ENSG00000291043.1,ENST00000688348.2,exon1,674,220,250,1,"30,","0,","220,",0.704,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11127_1,30,0,30,ENSG00000279088.2,ENST00000625041.2,exon1,1354,604,634,1,"30,","0,","604,",0.672,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11127_2,30,0,30,ENSG00000279088.2,ENST00000625041.2,exon1,1354,642,672,1,"30,","0,","642,",0.672,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11127_3,30,0,30,ENSG00000279088.2,ENST00000625041.2,exon1,1354,930,960,1,"30,","0,","930,",0.672,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11153_1,30,0,30,ENSG00000234149.1,ENST00000413431.1,exon1,123,92,122,1,"30,","0,","92,",0.736,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_11174_1,30,0,30,ENSG00000273248.2,ENST00000609182.2,exon1,1119,1059,1089,1,"30,","0,","1059,",0.64,NOT ESSENTIAL
25,0,0,0,0,0,0,0,+,human_lncrna,fused_11220_5,30,5,30,ENSG00000228689.8,ENST00000589278.6,exon1,728,119,144,1,"25,","5,","119,",0.0,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11249_1,30,0,30,ENSG00000228748.2,ENST00000434097.2,exon1,463,114,144,1,"30,","0,","114,",0.104,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11359_1,30,0,30,ENSG00000293431.1,ENST00000480805.1,exon1,890,65,95,1,"30,","0,","65,",0.496,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11359_3,30,0,30,ENSG00000283913.1,ENST00000453174.7,exon1,151,114,144,1,"30,","0,","114,",0.384,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11359_4,30,0,30,ENSG00000293431.1,ENST00000480805.1,exon1,890,367,397,1,"30,","0,","367,",0.496,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11376_1,30,0,30,ENSG00000237523.2,ENST00000660450.1,exon1,859,494,524,1,"30,","0,","494,",0.416,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11395_2,30,0,30,ENSG00000226659.2,ENST00000417559.2,exon1,446,351,381,1,"30,","0,","351,",0.16,NOT ESSENTIAL
15,0,0,0,0,0,0,0,-,human_lncrna,fused_11514_2,30,15,30,ENSG00000260792.1,ENST00000564585.1,exon1,825,372,387,1,"15,","0,","372,",0.112,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_1151_5,30,0,30,ENSG00000261326.5,ENST00000647667.1,exon1,1435,1043,1073,1,"30,","0,","1043,",0.568,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_1154_1,30,0,30,ENSG00000284726.1,ENST00000641772.1,exon1,80,28,58,1,"30,","0,","28,",0.184,NOT ESSENTIAL
24,0,0,0,0,0,0,0,-,human_lncrna,fused_1154_1,30,4,28,ENSG00000225839.2,ENST00000443801.2,exon1,112,65,89,1,"24,","2,","65,",0.208,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11563_1,30,0,30,ENSG00000224914.4,ENST00000668804.1,exon1,277,201,231,1,"30,","0,","201,",0.192,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_1157_1,30,0,30,ENSG00000271420.1,ENST00000605350.1,exon1,649,524,554,1,"30,","0,","524,",0.064,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11584_1,30,0,30,ENSG00000225913.2,ENST00000438082.1,exon1,323,207,237,1,"30,","0,","207,",0.064,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11584_2,30,0,30,ENSG00000225913.2,ENST00000438082.1,exon1,323,142,172,1,"30,","0,","142,",0.064,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11584_3,30,0,30,ENSG00000225913.2,ENST00000438082.1,exon1,323,272,302,1,"30,","0,","272,",0.064,NOT ESSENTIAL
23,0,0,0,0,0,0,0,-,human_lncrna,fused_11670_3,30,7,30,ENSG00000288595.2,ENST00000674257.2,exon1,248,66,89,1,"23,","0,","66,",0.416,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11724_2,30,0,30,ENSG00000228701.3,ENST00000668345.2,exon1,496,314,344,1,"30,","0,","314,",0.648,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11759_1,30,0,30,ENSG00000279607.1,ENST00000624651.1,exon1,109,42,72,1,"30,","0,","42,",0.16,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11795_1,30,0,30,ENSG00000273450.1,ENST00000609123.1,exon1,420,125,155,1,"30,","0,","125,",0.16,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11795_2,30,0,30,ENSG00000273450.1,ENST00000609123.1,exon1,420,379,409,1,"30,","0,","379,",0.16,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11813_3,30,0,30,ENSG00000234026.1,ENST00000451737.1,exon1,478,28,58,1,"30,","0,","28,",0.528,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11919_2,30,0,30,ENSG00000228778.2,ENST00000452494.2,exon1,256,148,178,1,"30,","0,","148,",0.048,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11919_3,30,0,30,ENSG00000228778.2,ENST00000452494.2,exon1,256,32,62,1,"30,","0,","32,",0.048,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11938_1,30,0,30,ENSG00000227695.6,ENST00000427093.5,exon1,289,108,138,1,"30,","0,","108,",0.792,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_11938_3,30,0,30,ENSG00000227695.6,ENST00000427093.5,exon1,289,234,264,1,"30,","0,","234,",0.792,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_12042_3,30,0,30,ENSG00000286489.1,ENST00000663752.1,exon1,788,598,628,1,"30,","0,","598,",0.032,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12044_3,30,0,30,ENSG00000286489.1,ENST00000663752.1,exon1,788,124,154,1,"30,","0,","124,",0.032,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_12045_1,30,0,30,ENSG00000224817.2,ENST00000670664.1,exon1,284,224,254,1,"30,","0,","224,",0.08,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_12045_2,30,0,30,ENSG00000224817.2,ENST00000670664.1,exon1,284,186,216,1,"30,","0,","186,",0.08,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12053_1,30,0,30,ENSG00000226009.3,ENST00000412353.3,exon1,475,20,50,1,"30,","0,","20,",0.752,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12104_2,30,0,30,ENSG00000234699.1,ENST00000411906.1,exon1,390,28,58,1,"30,","0,","28,",0.12,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12104_3,30,0,30,ENSG00000234699.1,ENST00000411906.1,exon1,390,202,232,1,"30,","0,","202,",0.12,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12111_1,30,0,30,ENSG00000273108.1,ENST00000609691.1,exon1,1431,184,214,1,"30,","0,","184,",0.368,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12111_2,30,0,30,ENSG00000273108.1,ENST00000609691.1,exon1,1431,1349,1379,1,"30,","0,","1349,",0.368,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12111_3,30,0,30,ENSG00000273108.1,ENST00000609691.1,exon1,1431,704,734,1,"30,","0,","704,",0.368,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12136_2,30,0,30,ENSG00000228261.1,ENST00000434792.1,exon1,201,98,128,1,"30,","0,","98,",0.984,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12141_2,30,0,30,ENSG00000225768.1,ENST00000447860.1,exon1,141,60,90,1,"30,","0,","60,",0.104,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_1223_1,30,0,30,ENSG00000288982.1,ENST00000685637.1,exon1,377,33,63,1,"30,","0,","33,",0.024,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_1223_2,30,0,30,ENSG00000288982.1,ENST00000685637.1,exon1,377,77,107,1,"30,","0,","77,",0.024,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12287_4,30,0,30,ENSG00000273143.2,ENST00000609514.1,exon1,163,116,146,1,"30,","0,","116,",0.424,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12313_3,30,0,30,ENSG00000203497.3,ENST00000420367.2,exon1,226,47,77,1,"30,","0,","47,",1.0,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12354_1,30,0,30,ENSG00000288938.1,ENST00000693577.1,exon1,217,52,82,1,"30,","0,","52,",0.712,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12354_2,30,0,30,ENSG00000288938.1,ENST00000693577.1,exon1,217,110,140,1,"30,","0,","110,",0.712,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_1250_5,30,0,30,ENSG00000229162.1,ENST00000456316.1,exon1,501,44,74,1,"30,","0,","44,",0.104,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12607_1,30,0,30,ENSG00000289126.2,ENST00000687829.2,exon1,724,350,380,1,"30,","0,","350,",0.648,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12607_2,30,0,30,ENSG00000289126.2,ENST00000687829.2,exon1,724,236,266,1,"30,","0,","236,",0.648,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12607_3,30,0,30,ENSG00000289126.2,ENST00000687829.2,exon1,724,179,209,1,"30,","0,","179,",0.648,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12641_2,30,0,30,ENSG00000293336.1,ENST00000636592.1,exon1,613,357,387,1,"30,","0,","357,",0.512,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12641_3,30,0,30,ENSG00000293336.1,ENST00000636592.1,exon1,613,70,100,1,"30,","0,","70,",0.512,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12673_1,30,0,30,ENSG00000227307.1,ENST00000414774.1,exon1,893,593,623,1,"30,","0,","593,",0.072,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12673_2,30,0,30,ENSG00000227307.1,ENST00000414774.1,exon1,893,795,825,1,"30,","0,","795,",0.072,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12674_4,30,0,30,ENSG00000278484.1,ENST00000613871.1,exon1,630,577,607,1,"30,","0,","577,",0.08,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_12680_4,30,0,30,ENSG00000278484.1,ENST00000613871.1,exon1,630,465,495,1,"30,","0,","465,",0.08,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12719_1,30,0,30,ENSG00000276742.1,ENST00000618971.1,exon1,316,204,234,1,"30,","0,","204,",0.064,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12813_1,30,0,30,ENSG00000231138.1,ENST00000446888.1,exon1,443,59,89,1,"30,","0,","59,",0.36,NOT ESSENTIAL
24,0,0,0,0,0,0,0,-,human_lncrna,fused_12824_4,30,0,24,ENSG00000288757.1,ENST00000693636.1,exon1,318,0,24,1,"24,","6,","0,",0.224,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_12861_2,30,0,30,ENSG00000282787.1,ENST00000631930.1,exon1,592,129,159,1,"30,","0,","129,",0.008,ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_12892_1,30,0,30,ENSG00000236991.7,ENST00000625908.1,exon1,343,69,99,1,"30,","0,","69,",0.432,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_1299_1,30,0,30,ENSG00000236528.3,ENST00000690263.1,exon1,591,400,430,1,"30,","0,","400,",0.552,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13040_1,30,0,30,ENSG00000275005.1,ENST00000614150.1,exon1,567,234,264,1,"30,","0,","234,",0.72,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13040_2,30,0,30,ENSG00000275005.1,ENST00000614150.1,exon1,567,393,423,1,"30,","0,","393,",0.72,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_1312_1,30,0,30,ENSG00000284309.1,ENST00000640097.1,exon1,484,62,92,1,"30,","0,","62,",0.024,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13155_1,30,0,30,ENSG00000277959.1,ENST00000614406.1,exon1,331,193,223,1,"30,","0,","193,",0.96,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13155_2,30,0,30,ENSG00000277959.1,ENST00000614406.1,exon1,331,263,293,1,"30,","0,","263,",0.96,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13156_1,30,0,30,ENSG00000273521.1,ENST00000617191.1,exon1,1097,411,441,1,"30,","0,","411,",0.848,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13254_1,30,0,30,ENSG00000287327.1,ENST00000669879.1,exon1,499,305,335,1,"30,","0,","305,",0.032,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13254_2,30,0,30,ENSG00000287327.1,ENST00000669879.1,exon1,499,438,468,1,"30,","0,","438,",0.032,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13285_3,30,0,30,ENSG00000255026.1,ENST00000533924.1,exon1,278,239,269,1,"30,","0,","239,",0.712,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13292_3,30,0,30,ENSG00000255328.2,ENST00000534483.1,exon1,565,418,448,1,"30,","0,","418,",0.488,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_1329_2,30,0,30,ENSG00000225891.2,ENST00000423060.1,exon1,234,40,70,1,"30,","0,","40,",0.688,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_1329_3,30,0,30,ENSG00000225891.2,ENST00000423060.1,exon1,234,9,39,1,"30,","0,","9,",0.688,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13310_1,30,0,30,ENSG00000255237.1,ENST00000525893.1,exon1,551,498,528,1,"30,","0,","498,",0.248,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13310_2,30,0,30,ENSG00000255237.1,ENST00000525893.1,exon1,551,389,419,1,"30,","0,","389,",0.248,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_13314_2,30,0,30,ENSG00000289997.1,ENST00000702393.1,exon1,116,83,113,1,"30,","0,","83,",0.272,NOT ESSENTIAL
27,0,0,0,0,0,0,0,-,human_lncrna,fused_13319_3,30,3,30,ENSG00000288040.1,ENST00000668838.1,exon1,1473,736,763,1,"27,","0,","736,",0.032,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13332_1,30,0,30,ENSG00000279672.2,ENST00000623846.1,exon1,1138,833,863,1,"30,","0,","833,",0.52,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13336_1,30,0,30,ENSG00000250397.2,ENST00000506172.2,exon1,248,209,239,1,"30,","0,","209,",0.984,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13354_4,30,0,30,ENSG00000255153.1,ENST00000530897.1,exon1,938,275,305,1,"30,","0,","275,",0.64,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13387_2,30,0,30,ENSG00000227306.1,ENST00000436539.1,exon1,553,234,264,1,"30,","0,","234,",0.144,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13391_1,30,0,30,ENSG00000230834.1,ENST00000449749.1,exon1,92,25,55,1,"30,","0,","25,",0.536,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13452_1,30,0,30,ENSG00000183562.3,ENST00000332881.3,exon1,1481,1384,1414,1,"30,","0,","1384,",0.76,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13452_2,30,0,30,ENSG00000183562.3,ENST00000332881.3,exon1,1481,489,519,1,"30,","0,","489,",0.76,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13452_3,30,0,30,ENSG00000183562.3,ENST00000332881.3,exon1,1481,966,996,1,"30,","0,","966,",0.76,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13486_2,30,0,30,ENSG00000287312.1,ENST00000656923.1,exon1,721,381,411,1,"30,","0,","381,",0.328,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13486_3,30,0,30,ENSG00000287312.1,ENST00000656923.1,exon1,721,208,238,1,"30,","0,","208,",0.328,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13538_1,30,0,30,ENSG00000267940.1,ENST00000600308.1,exon1,1352,374,404,1,"30,","0,","374,",0.16,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13538_2,30,0,30,ENSG00000267940.1,ENST00000600308.1,exon1,1352,1185,1215,1,"30,","0,","1185,",0.16,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13538_3,30,0,30,ENSG00000267940.1,ENST00000600308.1,exon1,1352,756,786,1,"30,","0,","756,",0.16,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13584_1,30,0,30,ENSG00000255179.1,ENST00000534653.1,exon1,74,18,48,1,"30,","0,","18,",0.208,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13649_1,30,0,30,ENSG00000254397.1,ENST00000531111.1,exon1,347,42,72,1,"30,","0,","42,",0.712,NOT ESSENTIAL
30,0,0,0,0,0,0,0,+,human_lncrna,fused_13687_3,30,0,30,ENSG00000289919.1,ENST00000701676.1,exon1,436,93,123,1,"30,","0,","93,",0.4,NOT ESSENTIAL
30,0,0,0,0,0,0,0,-,human_lncrna,fused_13708_2,30,0,30,ENSG00000255462.1,ENST00000527726.1,exon1,113,5,35,1,"30,","0,","5,",0.864,NOT ESSENTIAL
